"","Timestamp","Machine","Temperature","Pressure","PartLength","PartResistance"
"82",2022-03-08 00:06:45,1,303,100,47.9561565856825,6.46465745599537
"83",2022-03-08 00:06:50,1,303,100,45.1617632062706,6.06741085304636
"84",2022-03-08 00:06:55,1,303,100,51.709767763198,6.87155232898099
"85",2022-03-08 00:07:00,1,303,100,49.5738213200602,6.35828108130619
"86",2022-03-08 00:07:05,1,303,100,45.7098084997536,6.39077011896799
"87",2022-03-08 00:07:10,1,303,100,49.0213456127936,6.1541282052682
"88",2022-03-08 00:07:15,1,303,100,46.4121096893208,5.70352959700961
"89",2022-03-08 00:07:20,1,303,100,47.86431474119,6.34361464961355
"90",2022-03-08 00:07:25,1,303,100,49.9111096945596,6.14795562934098
"91",2022-03-08 00:07:30,1,303,100,46.5911532041743,6.60637948386695
"92",2022-03-08 00:07:35,1,303,100,47.9240771509779,5.80547232954193
"93",2022-03-08 00:07:40,1,303,100,50.019250432845,6.07794152096771
"94",2022-03-08 00:07:45,1,303,100,47.9244642488571,7.02498200908084
"95",2022-03-08 00:07:50,1,303,100,48.8409969684816,6.45565604402494
"96",2022-03-08 00:07:55,1,303,100,47.5206195396488,5.96610948945247
"97",2022-03-08 00:08:00,1,303,100,48.7453492455296,5.56637242228103
"98",2022-03-08 00:08:05,1,303,100,47.4740661077667,6.85726710676973
"99",2022-03-08 00:08:10,1,303,100,47.7172509200892,5.62952271541182
"100",2022-03-08 00:08:15,1,303,100,45.7988319953246,6.20950433956677
"101",2022-03-08 00:08:20,1,303,100,46.9073721086445,6.38988041121521
"102",2022-03-08 00:08:25,1,303,100,46.5338520287058,6.65941046544626
"103",2022-03-08 00:08:30,1,303,100,48.6075721394539,6.18882384050675
"104",2022-03-08 00:08:35,1,303,100,48.212970193445,6.27288368366504
"105",2022-03-08 00:08:40,1,303,100,48.0548053471358,6.29320849973054
"106",2022-03-08 00:08:45,1,303,100,48.8921060922269,6.37188779846763
"107",2022-03-08 00:08:50,1,303,100,48.4495605475708,6.56412473721825
"108",2022-03-08 00:08:55,1,303,100,47.2884671179783,5.98477117102382
"109",2022-03-08 00:09:00,1,303,100,48.6922987826164,6.21002471850098
"110",2022-03-08 00:09:05,1,303,100,46.6444521279132,6.40005141503117
"111",2022-03-08 00:09:10,1,303,100,46.9263908556791,5.80201539210831
"112",2022-03-08 00:09:15,1,303,100,49.88749496969,5.81557883934283
"113",2022-03-08 00:09:20,1,303,100,49.0856341047146,6.44316967279347
"114",2022-03-08 00:09:25,1,303,100,49.5966164551792,5.07146270088671
"115",2022-03-08 00:09:30,1,303,100,48.4305354537498,6.67935355716177
"116",2022-03-08 00:09:35,1,303,100,48.2566910883148,6.69526898429439
"117",2022-03-08 00:09:40,1,303,100,47.7421767284173,6.67944959782531
"118",2022-03-08 00:09:45,1,303,100,50.320769110304,6.22309675972989
"119",2022-03-08 00:09:50,1,303,100,49.8196042530783,5.9019211901641
"120",2022-03-08 00:09:55,1,303,100,48.3853991255416,6.55367820843158
"121",2022-03-08 00:10:00,1,303,100,45.8140841441912,6.09872108331576
"122",2022-03-08 00:10:05,1,303,100,48.8388925899355,6.58086206096973
"123",2022-03-08 00:10:10,1,303,100,50.6101570446772,6.15146962522163
"124",2022-03-08 00:10:15,1,303,100,49.0543446792614,5.93538978227112
"125",2022-03-08 00:10:20,1,303,100,47.1338293380331,6.2378899715239
"126",2022-03-08 00:10:25,1,303,100,49.2201081083106,6.57612265926958
"127",2022-03-08 00:10:30,1,303,100,47.2075804042544,6.68639481856789
"128",2022-03-08 00:10:35,1,303,100,49.1025715317951,6.88361249594844
"129",2022-03-08 00:10:40,1,303,100,47.647923102654,6.54649133098268
"130",2022-03-08 00:10:45,1,303,100,51.5622551892007,6.34311957146532
"131",2022-03-08 00:10:50,1,303,100,49.3768375239779,6.22264501256276
"132",2022-03-08 00:10:55,1,303,100,49.360003594667,5.94892489855901
"133",2022-03-08 00:11:00,1,303,100,47.083996497281,6.34789924953583
"134",2022-03-08 00:11:05,1,303,100,46.4227373752998,6.31267076932506
"135",2022-03-08 00:11:10,1,303,100,51.5013363732866,7.02193043591873
"136",2022-03-08 00:11:15,1,303,100,48.1628657474355,6.21982781548891
"137",2022-03-08 00:11:20,1,303,100,48.5109823526315,5.86304724922977
"138",2022-03-08 00:11:25,1,303,100,50.3255713022006,6.55368691120509
"139",2022-03-08 00:11:30,1,303,100,49.1903405626084,6.20770756088924
"140",2022-03-08 00:11:35,1,303,100,49.8132140498572,5.77748450853307
"141",2022-03-08 00:11:40,1,303,100,49.4590234494845,6.45292828239456
"142",2022-03-08 00:11:45,1,303,100,48.6023395409071,5.9157390792653
"143",2022-03-08 00:11:50,1,303,100,49.6567988286641,6.18226872962795
"144",2022-03-08 00:11:55,1,303,100,49.48663653251,6.22077651592984
"145",2022-03-08 00:12:00,1,303,100,48.9609475375064,6.79532917465842
"146",2022-03-08 00:12:05,1,303,100,49.5844848313103,6.35170750826474
"147",2022-03-08 00:12:10,1,303,100,49.4480779991656,5.38185447781273
"148",2022-03-08 00:12:15,1,303,100,47.7346578335017,6.36772027468125
"149",2022-03-08 00:12:20,1,303,100,48.3170336638787,6.35045236958847
"150",2022-03-08 00:12:25,1,303,100,47.3918100514056,6.01267744737995
"151",2022-03-08 00:12:30,1,303,100,49.788699173319,6.22864997758834
"152",2022-03-08 00:12:35,1,303,100,47.3519971421347,6.41275515704493
"153",2022-03-08 00:12:40,1,303,100,44.1970822284412,6.7641343701145
"154",2022-03-08 00:12:45,1,303,100,50.6407895928859,6.2984482942182
"155",2022-03-08 00:12:50,1,303,100,49.1677617609586,6.10130738313492
"156",2022-03-08 00:12:55,1,303,100,47.7464638903908,5.96377723508372
"157",2022-03-08 00:13:00,1,303,100,48.0779265522391,7.31782919756313
"158",2022-03-08 00:13:05,1,303,100,48.2735252020371,6.1109478339124
"159",2022-03-08 00:13:10,1,303,100,47.5869677784844,6.14584755891058
"160",2022-03-08 00:13:15,1,303,100,49.5269059546367,6.10189115154188
"161",2022-03-08 00:13:20,1,303,100,49.707085939464,6.25745866987011
"162",2022-03-08 00:13:25,1,303,100,48.5865796221356,6.60591859925312
"163",2022-03-08 00:13:30,1,303,100,49.7200181649826,6.99736155311017
"164",2022-03-08 00:13:35,1,303,100,49.6277942901774,6.12603908897724
"165",2022-03-08 00:13:40,1,303,100,47.9269319840659,6.85176493025773
"166",2022-03-08 00:13:45,1,303,100,46.6449795452533,6.58675929548708
"167",2022-03-08 00:13:50,1,303,100,47.9696855090766,6.31677277004375
"168",2022-03-08 00:13:55,1,303,100,46.6309229654597,6.36202447831595
"169",2022-03-08 00:14:00,1,303,100,48.9398460106425,6.19261521028023
"170",2022-03-08 00:14:05,1,303,100,47.6511337821115,6.72474511560196
"171",2022-03-08 00:14:10,1,303,100,49.0542653312352,6.13213253713962
"172",2022-03-08 00:14:15,1,303,100,48.8431068249813,6.77934304672285
"173",2022-03-08 00:14:20,1,303,100,49.5836504125025,6.20715027866029
"174",2022-03-08 00:14:25,1,303,100,49.9484634476406,6.36686068250601
"175",2022-03-08 00:14:30,1,303,100,45.0539177353297,6.34623812237426
"176",2022-03-08 00:14:35,1,303,100,49.9036648512645,6.98205746653516
"177",2022-03-08 00:14:40,1,303,100,48.8418251451457,6.15076398546789
"178",2022-03-08 00:14:45,1,303,100,49.937026317175,6.9584994611702
"179",2022-03-08 00:14:50,1,303,100,49.270654235047,5.9531591694426
"180",2022-03-08 00:14:55,1,303,100,48.8228069420567,6.67522380684929
"181",2022-03-08 00:15:00,1,303,100,47.768858452555,6.02846523118811
"182",2022-03-08 00:15:05,1,303,100,48.72348798986,6.94237570002642
"183",2022-03-08 00:15:10,1,303,100,49.4553691872266,6.45709705188879
"184",2022-03-08 00:15:15,1,303,100,49.7953247398378,5.50114816745393
"185",2022-03-08 00:15:20,1,303,100,47.0284683464529,6.4551234509458
"186",2022-03-08 00:15:25,1,303,100,47.6381949634983,5.92629313469567
"187",2022-03-08 00:15:30,1,303,100,47.8136857296266,5.82113710868582
"188",2022-03-08 00:15:35,1,303,100,48.6760173566868,5.88469429210534
"189",2022-03-08 00:15:40,1,303,100,47.3798517802216,6.14402856634626
"190",2022-03-08 00:15:45,1,303,100,46.8999678213897,7.07341118407644
"191",2022-03-08 00:15:50,1,303,100,47.9045031482377,6.86957038745541
"192",2022-03-08 00:15:55,1,303,100,47.1990354626454,6.12610703726121
"193",2022-03-08 00:16:00,1,303,100,49.0593198606192,6.43203379372213
"194",2022-03-08 00:16:05,1,303,100,49.6128377352143,6.2116026147147
"195",2022-03-08 00:16:10,1,303,100,48.4584845729011,5.89706472331392
"196",2022-03-08 00:16:15,1,303,100,47.3969628631903,6.49404933561296
"197",2022-03-08 00:16:20,1,303,100,48.9486826271012,6.58089434814367
"198",2022-03-08 00:16:25,1,303,100,49.4062392688088,6.49302613769925
"199",2022-03-08 00:16:30,1,303,100,48.9893881167826,6.33530208687539
"200",2022-03-08 00:16:35,1,303,100,51.4836576162115,6.03488520162136
"201",2022-03-09 00:00:00,1,303,200,49.2427023290638,5.37165495323147
"202",2022-03-09 00:00:05,1,303,200,48.7107941662646,5.75265213782174
"203",2022-03-09 00:00:10,1,303,200,50.0932375644778,5.49008463711607
"204",2022-03-09 00:00:15,1,303,200,48.6661973594858,6.06216975783773
"205",2022-03-09 00:00:20,1,303,200,49.5882261355524,5.67875187026383
"206",2022-03-09 00:00:25,1,303,200,46.9680279965707,5.21505886811643
"207",2022-03-09 00:00:30,1,303,200,46.1152983093034,5.6660396703523
"208",2022-03-09 00:00:35,1,303,200,47.2096917735639,5.37207062560994
"209",2022-03-09 00:00:40,1,303,200,48.6731378008966,5.72808664969799
"210",2022-03-09 00:00:45,1,303,200,51.1406478427918,5.68722259780519
"211",2022-03-09 00:00:50,1,303,200,48.7360178950529,4.58407117047546
"212",2022-03-09 00:00:55,1,303,200,48.8878930412691,5.44806407678015
"213",2022-03-09 00:01:00,1,303,200,49.9906937076217,5.33482630034708
"214",2022-03-09 00:01:05,1,303,200,48.3458579192193,5.48674916149211
"215",2022-03-09 00:01:10,1,303,200,46.9101301784285,6.11581481011824
"216",2022-03-09 00:01:15,1,303,200,49.0631662074483,5.27959628128034
"217",2022-03-09 00:01:20,1,303,200,48.4164517978408,5.73239909393212
"218",2022-03-09 00:01:25,1,303,200,48.7198184809011,5.45394364625641
"219",2022-03-09 00:01:30,1,303,200,47.7369667711342,5.23046719524209
"220",2022-03-09 00:01:35,1,303,200,46.5713021632193,5.1919204101315
"221",2022-03-09 00:01:40,1,303,200,48.6321723871553,4.9985748642951
"222",2022-03-09 00:01:45,1,303,200,47.1485295370413,5.42691452385127
"223",2022-03-09 00:01:50,1,303,200,47.7122414997574,5.29594890249249
"224",2022-03-09 00:01:55,1,303,200,49.2438715398001,5.15526391554348
"225",2022-03-09 00:02:00,1,303,200,48.7080948831634,5.76640692109806
"226",2022-03-09 00:02:05,1,303,200,50.3847904232605,5.19023856789786
"227",2022-03-09 00:02:10,1,303,200,48.2995983915932,5.4274698581096
"228",2022-03-09 00:02:15,1,303,200,46.8161827151255,5.66439247250038
"229",2022-03-09 00:02:20,1,303,200,48.5075772522017,5.37862277997646
"230",2022-03-09 00:02:25,1,303,200,47.0555033239269,5.31181471859693
"231",2022-03-09 00:02:30,1,303,200,47.963322509341,5.43747642992349
"232",2022-03-09 00:02:35,1,303,200,48.8146944680744,5.23411183171871
"233",2022-03-09 00:02:40,1,303,200,48.8019123982503,5.45509311532875
"234",2022-03-09 00:02:45,1,303,200,49.7925239241764,4.98094308430907
"235",2022-03-09 00:02:50,1,303,200,47.6286288231159,5.28265608392957
"236",2022-03-09 00:02:55,1,303,200,48.4229260038794,5.16510331723337
"237",2022-03-09 00:03:00,1,303,200,47.5278463886733,5.57369571637972
"238",2022-03-09 00:03:05,1,303,200,48.3187436536835,5.33808417132807
"239",2022-03-09 00:03:10,1,303,200,46.7138872261097,5.93022292520305
"240",2022-03-09 00:03:15,1,303,200,45.8511766487493,5.62740282804803
"241",2022-03-09 00:03:20,1,303,200,49.7662606537168,4.97583268320495
"242",2022-03-09 00:03:25,1,303,200,49.0425743117806,5.33695810029743
"243",2022-03-09 00:03:30,1,303,200,47.3134616650357,5.80052830833221
"244",2022-03-09 00:03:35,1,303,200,48.8795004537086,5.60114795107922
"245",2022-03-09 00:03:40,1,303,200,48.8288830511075,5.22329809453025
"246",2022-03-09 00:03:45,1,303,200,49.3797859238079,5.78499956475271
"247",2022-03-09 00:03:50,1,303,200,48.7428090124995,5.3718498452998
"248",2022-03-09 00:03:55,1,303,200,49.6752698739213,5.11557331429864
"249",2022-03-09 00:04:00,1,303,200,49.2162461761108,6.57941916229295
"250",2022-03-09 00:04:05,1,303,200,49.522462704716,6.16759336563439
"251",2022-03-09 00:04:10,1,303,200,49.0794829790883,5.17139299560385
"252",2022-03-09 00:04:15,1,303,200,48.9341010324568,5.59468457039915
"253",2022-03-09 00:04:20,1,303,200,49.5524911070583,5.5367319747121
"254",2022-03-09 00:04:25,1,303,200,47.6247911154642,5.4566531877955
"255",2022-03-09 00:04:30,1,303,200,49.2081812195488,5.66593268519512
"256",2022-03-09 00:04:35,1,303,200,48.0460050233597,5.81340366282091
"257",2022-03-09 00:04:40,1,303,200,51.2918199923449,5.4834834100984
"258",2022-03-09 00:04:45,1,303,200,48.7834875830058,4.54142323758504
"259",2022-03-09 00:04:50,1,303,200,46.6806649310043,5.44430671266263
"260",2022-03-09 00:04:55,1,303,200,49.6229884036388,6.21643459912852
"261",2022-03-09 00:05:00,1,303,200,48.5001344100703,5.51454710835733
"262",2022-03-09 00:05:05,1,303,200,49.1154336744404,4.79448672956453
"263",2022-03-09 00:05:10,1,303,200,48.8461046771667,5.5974373160607
"264",2022-03-09 00:05:15,1,303,200,47.9142228565318,5.29116000053542
"265",2022-03-09 00:05:20,1,303,200,49.6032001695366,5.96485082574881
"266",2022-03-09 00:05:25,1,303,200,47.1433241406684,5.08737927336938
"267",2022-03-09 00:05:30,1,303,200,50.9303735850628,5.55134928991058
"268",2022-03-09 00:05:35,1,303,200,48.353687227444,5.98802782396946
"269",2022-03-09 00:05:40,1,303,200,48.3129512089079,5.7591046984711
"270",2022-03-09 00:05:45,1,303,200,48.8987899751938,5.41920359463287
"271",2022-03-09 00:05:50,1,303,200,50.8331064290423,5.55938602015391
"272",2022-03-09 00:05:55,1,303,200,50.3091494645248,5.45690909545081
"273",2022-03-09 00:06:00,1,303,200,48.3942156058798,5.12602383179444
"274",2022-03-09 00:06:05,1,303,200,46.8376168364958,5.57495602655577
"275",2022-03-09 00:06:10,1,303,200,49.8961870887623,6.26871082819568
"276",2022-03-09 00:06:15,1,303,200,46.8442564609563,5.43326932297549
"277",2022-03-09 00:06:20,1,303,200,50.6317788145037,5.54726508157717
"278",2022-03-09 00:06:25,1,303,200,50.4081709304143,4.83676822332123
"279",2022-03-09 00:06:30,1,303,200,47.9027202923851,5.84312083983944
"280",2022-03-09 00:06:35,1,303,200,47.7604163126386,5.50839174985503
"281",2022-03-09 00:06:40,1,303,200,48.1319304644066,4.83964025890252
"282",2022-03-09 00:06:45,1,303,200,47.3033515433639,5.76705280838178
"283",2022-03-09 00:06:50,1,303,200,47.7544653353358,5.44695662639192
"284",2022-03-09 00:06:55,1,303,200,48.7706860860418,5.49717638274055
"285",2022-03-09 00:07:00,1,303,200,47.8452035278913,5.23864182803709
"286",2022-03-09 00:07:05,1,303,200,45.7655988284371,4.85954485943165
"287",2022-03-09 00:07:10,1,303,200,49.4967722028374,5.33669469767754
"288",2022-03-09 00:07:15,1,303,200,48.0885858809413,5.46034634218698
"289",2022-03-09 00:07:20,1,303,200,48.8853983575514,5.50340637412104
"290",2022-03-09 00:07:25,1,303,200,48.551552616943,5.77391843397332
"291",2022-03-09 00:07:30,1,303,200,49.6333292062787,5.29295854430833
"292",2022-03-09 00:07:35,1,303,200,48.6547554266238,5.56981296033778
"293",2022-03-09 00:07:40,1,303,200,50.1611069893759,5.93826243222106
"294",2022-03-09 00:07:45,1,303,200,49.5556938129388,5.22256744471218
"295",2022-03-09 00:07:50,1,303,200,47.4470244446663,5.84221381258075
"296",2022-03-09 00:07:55,1,303,200,48.9042941372934,5.68503324357471
"297",2022-03-09 00:08:00,1,303,200,46.8379899987276,5.48262292262041
"298",2022-03-09 00:08:05,1,303,200,49.2527516907065,6.27327043551942
"299",2022-03-09 00:08:10,1,303,200,49.0756995341425,5.67459811947343
"300",2022-03-09 00:08:15,1,303,200,46.9942745291693,5.42728133093454
"301",2022-03-09 00:08:20,1,303,200,46.9786368276627,6.00802106310998
"302",2022-03-09 00:08:25,1,303,200,47.4731849082828,5.5383577345031
"303",2022-03-09 00:08:30,1,303,200,48.1723331745513,5.63553750270249
"304",2022-03-09 00:08:35,1,303,200,49.840399557164,5.40683195433595
"305",2022-03-09 00:08:40,1,303,200,48.2726664824606,5.53380427177505
"306",2022-03-09 00:08:45,1,303,200,49.2306347562929,5.51073402523024
"307",2022-03-09 00:08:50,1,303,200,46.980644566413,5.66233855083542
"308",2022-03-09 00:08:55,1,303,200,48.9107694973184,5.82661740270294
"309",2022-03-09 00:09:00,1,303,200,45.9545510162068,4.80047773352182
"310",2022-03-09 00:09:05,1,303,200,45.8236648480735,5.74478791898401
"311",2022-03-09 00:09:10,1,303,200,47.5161855469033,4.77514974808173
"312",2022-03-09 00:09:15,1,303,200,48.5163215411734,5.77649061459546
"313",2022-03-09 00:09:20,1,303,200,49.8692440082725,5.66222654363534
"314",2022-03-09 00:09:25,1,303,200,48.3337216285857,5.09458251511382
"315",2022-03-09 00:09:30,1,303,200,50.0168450334221,5.25681640123006
"316",2022-03-09 00:09:35,1,303,200,48.6698553050465,5.61836735172476
"317",2022-03-09 00:09:40,1,303,200,49.1982946383578,5.47575830850454
"318",2022-03-09 00:09:45,1,303,200,47.3102602998999,5.43032888593602
"319",2022-03-09 00:09:50,1,303,200,49.4421754907875,5.37691471685007
"320",2022-03-09 00:09:55,1,303,200,48.7419838624832,5.86830976743101
"321",2022-03-09 00:10:00,1,303,200,46.9472085440242,5.44899614775004
"322",2022-03-09 00:10:05,1,303,200,49.089044756151,5.26978029990519
"323",2022-03-09 00:10:10,1,303,200,47.7211979609517,5.8595971042268
"324",2022-03-09 00:10:15,1,303,200,47.8479677423951,5.17761332892736
"325",2022-03-09 00:10:20,1,303,200,46.130906302086,6.09056934541979
"326",2022-03-09 00:10:25,1,303,200,48.5158127713157,5.6050540994477
"327",2022-03-09 00:10:30,1,303,200,48.6114544549168,5.76836595998025
"328",2022-03-09 00:10:35,1,303,200,45.8361315749451,5.65674376164563
"329",2022-03-09 00:10:40,1,303,200,46.8472913116063,5.70385087612927
"330",2022-03-09 00:10:45,1,303,200,46.3316590497749,5.88241088350635
"331",2022-03-09 00:10:50,1,303,200,48.9877634286771,5.05264383390328
"332",2022-03-09 00:10:55,1,303,200,49.5368881495794,5.19979447997264
"333",2022-03-09 00:11:00,1,303,200,48.7720778999817,5.51453815029022
"334",2022-03-09 00:11:05,1,303,200,47.2823156629512,5.00483728360367
"335",2022-03-09 00:11:10,1,303,200,49.5545758977468,4.58978377744021
"336",2022-03-09 00:11:15,1,303,200,46.1153818091097,5.46517811448602
"337",2022-03-09 00:11:20,1,303,200,47.5135374207008,5.91879432838673
"338",2022-03-09 00:11:25,1,303,200,49.0322895642759,5.04178973148581
"339",2022-03-09 00:11:30,1,303,200,47.4763315956947,5.47400251857652
"340",2022-03-09 00:11:35,1,303,200,49.3665290080355,5.63745788433907
"341",2022-03-09 00:11:40,1,303,200,49.5735087600451,5.62053624014297
"342",2022-03-09 00:11:45,1,303,200,48.5641885262327,5.20686327896155
"343",2022-03-09 00:11:50,1,303,200,49.3148104319785,5.26016757220096
"344",2022-03-09 00:11:55,1,303,200,50.2142771402466,5.6473853881255
"345",2022-03-09 00:12:00,1,303,200,48.0583805458547,5.58964134244711
"346",2022-03-09 00:12:05,1,303,200,49.2692604595306,5.1486422333594
"347",2022-03-09 00:12:10,1,303,200,50.8592968619212,4.72844501056801
"348",2022-03-09 00:12:15,1,303,200,49.7586672029724,4.89422460302344
"349",2022-03-09 00:12:20,1,303,200,47.8808590091123,5.72884239185115
"350",2022-03-09 00:12:25,1,303,200,48.0840585679222,5.58920384431746
"351",2022-03-09 00:12:30,1,303,200,49.3391745373941,5.33536916744976
"352",2022-03-09 00:12:35,1,303,200,50.4766176988216,5.36770950992661
"353",2022-03-09 00:12:40,1,303,200,50.5054274543129,5.4911712433509
"354",2022-03-09 00:12:45,1,303,200,51.2944562285714,5.41738782011169
"355",2022-03-09 00:12:50,1,303,200,49.2309258681763,5.55527400459095
"356",2022-03-09 00:12:55,1,303,200,49.2836400821908,4.99470874053166
"357",2022-03-09 00:13:00,1,303,200,47.6366058583346,4.93915022731715
"358",2022-03-09 00:13:05,1,303,200,49.0667138339006,6.17551293503589
"359",2022-03-09 00:13:10,1,303,200,47.2015976749708,4.98138215231986
"360",2022-03-09 00:13:15,1,303,200,48.2158935249616,5.59984615096233
"361",2022-03-09 00:13:20,1,303,200,48.9219988223871,5.95814388931049
"362",2022-03-09 00:13:25,1,303,200,47.6053048377222,5.77990142343183
"363",2022-03-09 00:13:30,1,303,200,45.8377919140928,4.99444594975552
"364",2022-03-09 00:13:35,1,303,200,49.4012506453848,6.0252118121829
"365",2022-03-09 00:13:40,1,303,200,48.4045418907158,4.79555028213939
"366",2022-03-09 00:13:45,1,303,200,45.5863060736334,5.53646928301514
"367",2022-03-09 00:13:50,1,303,200,51.9271253419896,5.42046861645484
